antes CR,liquidate to collateral,liquidate to leveraged
0.396000000000000000,0.396000000000000000,0.660000000000000000
0.398000000000000000,0.398000000000000000,0.663333333333333333
0.400000000000000000,0.400000000000000000,0.666666666666666666
0.402000000000000000,0.402000000000000000,0.670000000000000000
0.404000000000000000,0.404000000000000000,0.673333333333333333
0.406000000000000000,0.406000000000000000,0.676666666666666666
0.408000000000000000,0.408000000000000000,0.680000000000000000
0.410000000000000000,0.410000000000000000,0.683333333333333333
0.412000000000000000,0.412000000000000000,0.686666666666666666
0.414000000000000000,0.414000000000000000,0.690000000000000000
0.416000000000000000,0.416000000000000000,0.693333333333333333
0.418000000000000000,0.418000000000000000,0.696666666666666666
0.420000000000000000,0.420000000000000000,0.700000000000000000
0.422000000000000000,0.422000000000000000,0.703333333333333333
0.424000000000000000,0.424000000000000000,0.706666666666666666
0.426000000000000000,0.426000000000000000,0.710000000000000000
0.428000000000000000,0.428000000000000000,0.713333333333333333
0.430000000000000000,0.430000000000000000,0.716666666666666666
0.432000000000000000,0.432000000000000000,0.720000000000000000
0.434000000000000000,0.434000000000000000,0.723333333333333333
0.436000000000000000,0.436000000000000000,0.726666666666666666
0.438000000000000000,0.438000000000000000,0.730000000000000000
0.440000000000000000,0.440000000000000000,0.733333333333333333
0.442000000000000000,0.442000000000000000,0.736666666666666666
0.444000000000000000,0.444000000000000000,0.740000000000000000
0.446000000000000000,0.446000000000000000,0.743333333333333333
0.448000000000000000,0.448000000000000000,0.746666666666666666
0.450000000000000000,0.450000000000000000,0.750000000000000000
0.452000000000000000,0.452000000000000000,0.753333333333333333
0.454000000000000000,0.454000000000000000,0.756666666666666666
0.456000000000000000,0.456000000000000000,0.760000000000000000
0.458000000000000000,0.458000000000000000,0.763333333333333333
0.460000000000000000,0.460000000000000000,0.766666666666666666
0.462000000000000000,0.462000000000000000,0.770000000000000000
0.464000000000000000,0.464000000000000000,0.773333333333333333
0.466000000000000000,0.466000000000000000,0.776666666666666666
0.468000000000000000,0.468000000000000000,0.780000000000000000
0.470000000000000000,0.470000000000000000,0.783333333333333333
0.472000000000000000,0.472000000000000000,0.786666666666666666
0.474000000000000000,0.474000000000000000,0.790000000000000000
